% # columns="iteration, evaluation, void, void, void, xmean", seed=79710, Mon Jan 15 12:14:22 2018, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
2943 32373 0 0 0 4.44707264719 5.77102203531 19.9183893469 -0.290017092554 0.0985559183264 -0.0647113583531 11.6485696305 21.5008415026 21.4543831008 -10.4884509275 10.5495451021 -0.0500815565369 10.5503252391 10.5507943181
2944 32384 0 0 0 4.47040924102 4.86388475047 19.5672605085 -0.289405642641 0.103867898473 -0.119671928317 11.6492494658 21.5028113048 21.4511822495 -10.4911719008 10.5495313913 -0.0500841605575 10.5503346788 10.550801566
2945 32395 0 0 0 4.41025968952 5.37938382874 19.9564399349 -0.285439777451 0.094651125571 -0.111876487122 11.638460668 21.4940242487 21.4547220955 -10.4896061584 10.5495456797 -0.0500783843326 10.5503107306 10.5507847237
2946 32406 0 0 0 4.27500444441 5.80358922904 20.2106157774 -0.266815775739 0.0953204448923 -0.100667287509 11.6430931706 21.4749080773 21.4640294914 -10.5121271667 10.5495651546 -0.050074260459 10.5503092623 10.5507707501
2947 32417 0 0 0 4.11882554083 5.60350654637 20.1171017053 -0.244713450454 0.128162593732 -0.112682236681 11.6420357937 21.4861571717 21.448895731 -10.5130784402 10.54955852 -0.0500740785805 10.5503070414 10.5507689195
2948 32428 0 0 0 4.14605733578 5.94925755839 19.9973851847 -0.264812693409 0.100880390892 -0.0828835000897 11.6307252611 21.4933702546 21.4459204501 -10.4828717719 10.5495514176 -0.0500687656535 10.5502832502 10.5507696098
2949 32439 0 0 0 4.1394446839 6.43161521463 20.3529846418 -0.267044873775 0.0542854153224 -0.0250260044156 11.6283848591 21.4826987799 21.4587690216 -10.4634102426 10.5495550663 -0.0500627969461 10.5502639249 10.5507667563
2950 32450 0 0 0 4.3092589266 5.89843753451 20.0810653218 -0.264689152006 0.119851547488 -0.0323134805896 11.6254310722 21.5020357221 21.4345399572 -10.4713207381 10.549566495 -0.0500669288019 10.5502771175 10.5507560739
2951 32461 0 0 0 4.03760114406 6.99990851122 20.6030295422 -0.252805244239 0.129258750995 -0.0538366820534 11.6202618346 21.5123016854 21.4247092466 -10.4636696543 10.549572254 -0.0500694644364 10.5502748091 10.5507481988
2952 32472 0 0 0 4.00938337083 7.19929314973 20.4445724922 -0.259401592627 0.104091176929 -0.0545626155799 11.6230035323 21.511805199 21.4305256805 -10.4477255307 10.5495724639 -0.0500684604324 10.5502728017 10.5507518887
2953 32483 0 0 0 4.00483969952 7.6019659957 20.62273954 -0.255291959656 0.0985564402224 -0.0329764526487 11.6205553162 21.5028348921 21.4348768659 -10.4401509827 10.5495672489 -0.0500686749382 10.5502760733 10.5507502939
2954 32494 0 0 0 4.06180458258 6.83830018459 19.7914075386 -0.25314579021 0.0981711720047 -0.0425456309465 11.6235887848 21.5045462923 21.4334312909 -10.4447049837 10.5495668742 -0.0500744136682 10.5502948292 10.550752257
2955 32505 0 0 0 4.34298289406 6.0473467903 19.0105864238 -0.270031569401 0.120251820958 -0.0516794621792 11.6205867607 21.5023677402 21.4388347167 -10.4404337539 10.5495614349 -0.0500731760836 10.5502894943 10.5507567112
2956 32516 0 0 0 4.30169013814 5.55512202937 18.8873635396 -0.255306592743 0.138447761256 -0.0892490945253 11.6328630748 21.4994285897 21.4451609098 -10.4528087678 10.549560414 -0.0500730662775 10.5502939171 10.5507640646
2957 32527 0 0 0 4.27785165945 6.35391799685 19.1284322822 -0.252690644827 0.120392271946 -0.0763790420134 11.6265839248 21.503785067 21.433892432 -10.4415612601 10.5495590095 -0.0500700266095 10.5502870331 10.5507575218
2958 32538 0 0 0 4.34488170166 6.5910103882 18.9713970219 -0.255447275629 0.147977851957 -0.032492605335 11.6257768805 21.5123448388 21.4254138191 -10.4380625497 10.5495557746 -0.0500666927879 10.5502785236 10.5507591076
2959 32549 0 0 0 4.39952262101 6.40810918175 18.9608144827 -0.266860517374 0.148380939276 -0.0149640784272 11.6252080367 21.5269823866 21.4184369831 -10.4355318199 10.5495430766 -0.050069667234 10.5502806397 10.5507712059
2960 32560 0 0 0 4.39580647601 6.59872965111 19.6104984898 -0.274935779413 0.159544640307 -0.0370181305949 11.6313561036 21.5158401266 21.4348896954 -10.4361986413 10.549543446 -0.0500683642027 10.550281796 10.5507767921
2961 32571 0 0 0 4.42747522894 7.23564134501 20.2218587619 -0.279006874335 0.17260801261 -0.0300291281607 11.627593342 21.537082879 21.4164405896 -10.433205206 10.5495409306 -0.0500713249746 10.5502832078 10.5507778638
2962 32582 0 0 0 4.5405752666 7.52626516009 20.5338561849 -0.266731485777 0.144707564683 -0.0227727429495 11.62829355 21.5411061777 21.4072672505 -10.4442357855 10.5495487593 -0.0500731397366 10.5502893421 10.550771179
2963 32593 0 0 0 4.72782202271 7.26577637663 20.8894978708 -0.262874903558 0.135426715253 -0.040904375217 11.6348209227 21.5472281582 21.4023239433 -10.4510019404 10.5495456938 -0.0500708112333 10.5502866331 10.5507771596
2964 32604 0 0 0 4.74072730018 7.33318804136 21.0856106713 -0.249422106025 0.144829502742 -0.0635974812039 11.6444229973 21.5373630013 21.4109218014 -10.4584454631 10.5495269594 -0.0500735837294 10.5503019851 10.5507912685
2965 32615 0 0 0 4.23631070318 7.16358936037 20.9575468293 -0.244487660333 0.124549104414 -0.081958856605 11.6430330399 21.5313384264 21.4159226163 -10.45646282 10.5495282505 -0.0500754089985 10.5503055229 10.5507884428
2966 32626 0 0 0 4.15052129587 6.54197301829 20.5166057019 -0.254179454814 0.101527479156 -0.111421245996 11.6388763033 21.5029004785 21.4420759161 -10.4516795724 10.54953436 -0.0500724206572 10.5502974421 10.5507826362
2967 32637 0 0 0 4.39646343259 6.38329290574 19.961485343 -0.258540768035 0.0792791541418 -0.0695379495564 11.6312525849 21.4756062774 21.4666840257 -10.4771127727 10.5495604598 -0.0500721967984 10.550287994 10.5507652913
2968 32648 0 0 0 4.21151751171 6.52281033492 20.2137286287 -0.247814888448 0.0743122113142 -0.0637722472336 11.6363502779 21.466439098 21.4670874606 -10.4709064074 10.5495606075 -0.0500711431248 10.5502993598 10.5507622918
2969 32659 0 0 0 4.3962735926 6.20139968505 19.9333653214 -0.227214905874 0.0960647271222 -0.0792241222447 11.6357501651 21.4873271135 21.4405350253 -10.5055428289 10.549569054 -0.050072156611 10.5502978202 10.5507548885
2970 32670 0 0 0 4.42290555133 6.17085119547 20.2365486246 -0.223033102101 0.0857289632655 -0.0828479839519 11.6329169199 21.4816920213 21.4404171061 -10.5059208346 10.5495725905 -0.0500711885913 10.5502978848 10.5507482993
2971 32681 0 0 0 4.54663988248 5.77287151793 20.1367899185 -0.208623119361 0.0840454224211 -0.0959441224634 11.6211184409 21.4716311093 21.4367010409 -10.5246232475 10.5496070727 -0.0500665023312 10.5502810538 10.5507160105
2972 32692 0 0 0 4.62679365899 6.2507445213 21.026778737 -0.211364113155 0.0166269662491 -0.119630165726 11.6183772922 21.4722447617 21.4326963904 -10.511688221 10.5496082466 -0.0500691451684 10.5502904283 10.5507123787
2973 32703 0 0 0 4.81283221363 6.30593737149 21.0099955837 -0.208129994265 -0.00461051097205 -0.101104656569 11.6159430578 21.4634197738 21.4413059632 -10.5109483779 10.5496124796 -0.0500672451236 10.5502814159 10.5507085724
2974 32714 0 0 0 4.93931124366 5.93246371268 21.2206175407 -0.194619353012 -0.00724487846333 -0.0720269519643 11.612115953 21.4776450414 21.422782788 -10.5097690335 10.5496167714 -0.0500665681609 10.5502756578 10.5507011622
2975 32725 0 0 0 4.94671312015 7.12330959554 21.9216246369 -0.197430095626 -0.00384751194886 -0.0496532177616 11.6156476804 21.4842792744 21.416616272 -10.5051866647 10.5496110603 -0.0500644014324 10.5502751861 10.550706835
2976 32736 0 0 0 5.16502149302 6.65096767067 21.3609731991 -0.187335037659 0.0165088178264 -0.0723791634668 11.6288940195 21.5021406824 21.3972690862 -10.5454841882 10.5496173518 -0.0500675918272 10.5502955125 10.5507106984
2977 32747 0 0 0 5.37113560314 6.1175948638 21.7755552531 -0.181734893465 0.0350643178861 -0.0470780752282 11.6316061083 21.5171593504 21.3950493802 -10.5211629514 10.54960474 -0.0500644762567 10.5502771414 10.5507229358
2978 32758 0 0 0 5.09920532636 6.19974185899 21.621314993 -0.180268358111 -0.000933547638105 -0.0209504457018 11.6282078874 21.483227576 21.4253424301 -10.4995004659 10.5496108625 -0.0500621543941 10.5502721919 10.5507148079
2979 32769 0 0 0 5.46978940103 5.68598346177 21.2870738278 -0.174024828062 0.0441051269359 -0.0638431658911 11.6241127687 21.4977890664 21.4043032127 -10.5220705494 10.5496259798 -0.0500630541272 10.5502742465 10.5507018872
2980 32780 0 0 0 5.21465149165 5.4652652255 20.6979434888 -0.175847392451 0.0485531187725 -0.0271095440845 11.6167238557 21.4807028424 21.4257730509 -10.5012979141 10.5496216955 -0.050059012873 10.5502511813 10.5507010176
2981 32791 0 0 0 5.50793912439 5.55356221335 20.9992661124 -0.177020022619 0.0232341027468 -0.052413403943 11.6206797966 21.480831877 21.4259463696 -10.5066609807 10.5496250997 -0.0500646734105 10.5502711175 10.5507019857
2982 32802 0 0 0 5.70739144617 4.71207943867 20.2562417427 -0.183366799357 0.0331035401199 -0.0763966222978 11.6214524255 21.4759238878 21.4267015721 -10.5290466726 10.5496363525 -0.0500635957399 10.5502729822 10.5506963673
2983 32813 0 0 0 5.94247358349 4.57797351556 19.6452229382 -0.176745323058 0.0525972349763 -0.107825785507 11.6270241349 21.4569130581 21.4367776129 -10.5740616194 10.5496469143 -0.0500701986596 10.5503019263 10.5506905697
2984 32824 0 0 0 5.7899619749 4.37513384946 19.4800310981 -0.188174314501 0.0593451677309 -0.120723069304 11.6418902945 21.4567282276 21.4349688116 -10.5940156825 10.5496311882 -0.0500726592359 10.5503300554 10.5507083981
2985 32835 0 0 0 5.97507352778 4.66973876203 19.8564505341 -0.175923623606 0.0858571530913 -0.140293312612 11.6486506901 21.4608331973 21.429076084 -10.592554251 10.5496317874 -0.050074063086 10.5503415743 10.5507092441
2986 32846 0 0 0 5.87710033124 5.85103547471 19.9958400113 -0.172466959075 0.0242376489384 -0.0714900601854 11.6565563987 21.4223021153 21.4649150341 -10.5994657521 10.5496221307 -0.0500779488944 10.5503608551 10.5507177536
2987 32857 0 0 0 5.98060426932 5.75106709719 20.4800352192 -0.180173539794 0.0482700591556 -0.0911029938078 11.6584846992 21.449515994 21.4475127019 -10.5929226121 10.5496071228 -0.0500769231498 10.5503531852 10.550732199
2988 32868 0 0 0 6.17089889092 5.27967588255 19.7225267875 -0.163309622503 0.0402915286411 -0.0793445695611 11.6468524012 21.4516184547 21.4454876029 -10.5817342547 10.5496080567 -0.0500790078787 10.5503414759 10.5507232918
2989 32879 0 0 0 6.00862318923 6.24767791682 20.3013177662 -0.160066738967 0.00142665254189 -0.0872981560164 11.6541683407 21.4676014922 21.4377239433 -10.5696995034 10.5496001642 -0.0500858683219 10.5503590357 10.5507348181
2990 32890 0 0 0 6.00167038833 5.66206266259 20.2611052984 -0.168190763445 0.00542147211781 -0.105187358478 11.655913981 21.5003563112 21.4086886198 -10.5692809482 10.5495887061 -0.0500811104366 10.5503465727 10.5507449842
2991 32901 0 0 0 5.90233779515 4.74162474972 20.1739430229 -0.170688220924 0.0368313253427 -0.112872176773 11.6542041307 21.5105431698 21.4010725641 -10.578159425 10.5496016664 -0.0500801115206 10.5503393715 10.5507385171
2992 32912 0 0 0 5.76524860134 5.52802425462 20.4645828989 -0.165874207628 0.00443046233885 -0.0930016086902 11.6598755717 21.5040411648 21.4100791188 -10.5779291866 10.5495956538 -0.0500834927711 10.5503505345 10.5507458081
2993 32923 0 0 0 5.5449397224 5.53454569836 20.2427504897 -0.175212845378 -0.0156503542909 -0.0746613633391 11.6538756743 21.5056136263 21.4089990848 -10.5610814927 10.5495897386 -0.0500855858362 10.5503526867 10.5507463913
2994 32934 0 0 0 5.67691862247 5.4862953573 20.306424086 -0.172232208417 -0.0082417523613 -0.0717945344419 11.6468735594 21.4896460768 21.4289145015 -10.5495282813 10.5495880936 -0.0500772796754 10.5503177579 10.5507440957
2995 32945 0 0 0 5.58886655329 5.5912422186 20.3980451883 -0.170521871859 0.0153143194612 -0.0696092652749 11.6484620273 21.5035104071 21.4126487793 -10.573438377 10.5495814189 -0.05008363284 10.5503366074 10.5507481686
2996 32956 0 0 0 5.53855858459 5.10725242548 20.4971424802 -0.174491610457 -0.0084701111288 -0.0414145361033 11.6408032118 21.4977264259 21.4175782124 -10.5626265368 10.5495948692 -0.0500790105581 10.5503171854 10.5507363295
2997 32967 0 0 0 5.50703559481 5.22843061846 20.3614133415 -0.178878877811 -0.0262623307726 -0.0795817000304 11.644794444 21.4736576116 21.4457400593 -10.5428734532 10.5495942785 -0.0500806022788 10.5503242038 10.5507398443
2998 32978 0 0 0 5.87474180687 4.95044023453 20.3039819233 -0.184804599058 -0.0063362339016 -0.0969999672492 11.6332024107 21.470663732 21.4421881643 -10.5531786009 10.5496067769 -0.0500805663678 10.550318424 10.550724665
2999 32989 0 0 0 5.82283091119 5.22244253733 20.3117408205 -0.182116227942 0.028032173683 -0.0822305526084 11.6387600285 21.4868415901 21.4327325314 -10.5523453845 10.5495883032 -0.0500820203259 10.5503212042 10.5507406018
3000 33000 0 0 0 5.30877355836 5.08751505814 20.0131700539 -0.188028842643 0.0147274673053 -0.0983715601593 11.6385487322 21.4633892899 21.4560962815 -10.5429580887 10.5495922219 -0.0500795609933 10.5503164755 10.5507381909
3001 33011 0 0 0 5.13609624614 5.02163258477 20.4578021912 -0.199226636826 0.0280529095218 -0.111588484229 11.6401973931 21.4788326979 21.4419911869 -10.54233576 10.5495811389 -0.0500776540498 10.5503145566 10.5507470042
3002 33022 0 0 0 5.10395012972 5.12040917717 20.6939578804 -0.197685909827 0.0399057645272 -0.0884799218398 11.6431232369 21.4926842808 21.433166444 -10.514844504 10.5495575593 -0.0500771311081 10.5503137398 10.5507623323
3003 33033 0 0 0 5.31848886656 4.78233766657 20.6955360733 -0.201818482892 0.0724430291648 -0.122844707987 11.6418145611 21.505404713 21.4235060587 -10.5015664019 10.5495498652 -0.0500746810801 10.5503063439 10.5507668551
3004 33044 0 0 0 5.32140058034 5.02595828652 20.8553811925 -0.200835881457 0.0411339219586 -0.110900290616 11.6364373431 21.4727296579 21.4478307629 -10.5139179964 10.5495640702 -0.0500702523359 10.5502947706 10.5507531323
3005 33055 0 0 0 5.55599522853 4.16890050884 20.8725514247 -0.198593997537 0.0593297167577 -0.116661715869 11.6180443259 21.4640793322 21.4445299027 -10.5279706798 10.5495990546 -0.0500638648242 10.5502666686 10.550718705
3006 33066 0 0 0 5.77081651454 3.94831493714 20.751443084 -0.193920059521 0.0528879075248 -0.105088077379 11.6157199464 21.4501883415 21.4536383741 -10.5338739586 10.5495993711 -0.0500615938763 10.5502616488 10.5507150044
3007 33077 0 0 0 5.61041871366 3.99184827388 20.8325865981 -0.196593590562 0.0367076328572 -0.137860833476 11.6259207583 21.4404466683 21.4653734072 -10.5422441525 10.5496156516 -0.0500617618083 10.5502721909 10.5507126347
3008 33088 0 0 0 5.14529546047 4.34046437113 20.6075900262 -0.199650497061 0.0473923768299 -0.09862838753 11.6316086515 21.4601354363 21.4610251168 -10.5032694105 10.5495942573 -0.050062059481 10.5502671292 10.5507326591
3009 33099 0 0 0 5.37347781783 4.92342412755 20.8616225229 -0.200356048178 0.0482938535259 -0.084892173746 11.6360705494 21.4522334752 21.4686573805 -10.5168741454 10.5495913632 -0.0500671202993 10.5502847893 10.5507372387
3010 33110 0 0 0 5.19812770269 4.75756938631 20.5576254625 -0.195385976702 0.0768899786516 -0.112773196092 11.6455658891 21.4424953122 21.477884214 -10.5302046699 10.549579349 -0.0500715507404 10.5503072562 10.5507486102
3011 33121 0 0 0 5.03131993385 5.37801466149 21.3828868879 -0.19993766516 0.044789652728 -0.0991397715474 11.6451465742 21.4545758879 21.4678045607 -10.5278222802 10.5495826357 -0.0500670685218 10.5502928928 10.5507486254
3012 33132 0 0 0 5.02510185956 5.35081187725 20.9259006612 -0.197785550248 0.0333334798733 -0.0874511813437 11.6431501373 21.4560553875 21.459085667 -10.5398785848 10.54959581 -0.0500665247093 10.5502954647 10.5507376112
3013 33143 0 0 0 5.36820600541 5.25475835955 21.0736652945 -0.195774678308 0.024154536655 -0.0872573614371 11.6418271404 21.4685574205 21.4501685914 -10.5432243418 10.5496077998 -0.0500681058226 10.5502928327 10.5507322849
3014 33154 0 0 0 5.32523152374 5.93134708932 21.4274365983 -0.193571995507 0.030785881511 -0.068106982854 11.6426198196 21.4779582587 21.4448174499 -10.5453208339 10.5496053281 -0.0500720132909 10.5502984428 10.5507358405
3015 33165 0 0 0 5.37108304907 5.7667899651 20.9646233254 -0.195051582504 0.0332565066826 -0.0435376450589 11.6393893148 21.4748466312 21.4521722878 -10.5219098143 10.549608032 -0.0500679577257 10.5502817382 10.5507333287
3016 33176 0 0 0 5.21760960381 5.96082064676 21.261869599 -0.19287842236 0.0782152815906 -0.036009484771 11.6301192424 21.4825965075 21.4400579519 -10.5163768052 10.5496114268 -0.0500670269486 10.5502733486 10.5507236383
3017 33187 0 0 0 5.23731284531 6.05833837933 21.2897398644 -0.185499064355 0.0868773604974 -0.0610477733626 11.6256336786 21.4699332732 21.4466347885 -10.5304176 10.5496150731 -0.050066220614 10.5502694389 10.550716281
3018 33198 0 0 0 5.48711890026 6.4205679815 21.6201480042 -0.179582772724 0.0636485583586 -0.0896680294859 11.6237627502 21.4699637649 21.4402873359 -10.5381331743 10.5496253557 -0.0500687497005 10.5502792641 10.5507068258
3019 33209 0 0 0 5.25288234304 6.91223214287 21.8770187659 -0.171967099581 0.0541688982707 -0.137819563711 11.6283626627 21.468444559 21.4406087338 -10.5262714532 10.5496134688 -0.0500702725122 10.5502902143 10.5507137538
3020 33220 0 0 0 5.2444006957 6.87197482244 21.6505570434 -0.173965128167 0.0613544328878 -0.152169447408 11.6346637848 21.4788094228 21.433358244 -10.5316648588 10.5496116931 -0.0500769557218 10.5503128078 10.5507197977
3021 33231 0 0 0 5.09683160785 6.68914910449 21.6062673955 -0.178921482655 0.0493538705395 -0.14793888178 11.6378459986 21.4639793594 21.4523716142 -10.5191225212 10.5496118323 -0.050073305361 10.5503044505 10.550723224
3022 33242 0 0 0 5.14831937008 6.06381913375 21.3979870176 -0.18756662286 0.0385570895338 -0.141294212236 11.6325156564 21.473481485 21.4422435525 -10.5167027915 10.5496216361 -0.0500645315958 10.5502772526 10.5507153486
3023 33253 0 0 0 5.23465681282 5.23135645847 21.0366696053 -0.190322956867 0.0288870192937 -0.149095504743 11.6346964209 21.4661709985 21.4520263283 -10.5188654495 10.5496235575 -0.0500619642179 10.5502699259 10.5507172535
3024 33264 0 0 0 5.37152412446 5.66431013674 21.2085468675 -0.175867637632 0.00983515600859 -0.11739587958 11.6360380158 21.4686363618 21.4459017202 -10.5200556588 10.5496208753 -0.0500676680883 10.5502870977 10.5507165495
3025 33275 0 0 0 5.48161361902 5.50345821935 21.122238586 -0.189713050964 0.0655103679846 -0.112025892158 11.6373166234 21.4879722361 21.4297973343 -10.5250091837 10.5496176046 -0.0500671268484 10.5502873824 10.5507219225
3026 33286 0 0 0 5.73881107239 5.00533049204 20.541290614 -0.18541564963 0.0721480210715 -0.113817794849 11.6393918165 21.4846429724 21.43673297 -10.5306789049 10.5496199789 -0.0500680763314 10.5502865937 10.5507233504
3027 33297 0 0 0 5.99256859822 5.29623740617 20.6567298415 -0.171557197793 0.0718551938934 -0.101828514699 11.6440732729 21.4984420226 21.423038069 -10.5314428639 10.5496155617 -0.0500706771792 10.5502962633 10.5507269448
3028 33308 0 0 0 6.03240584529 4.85331236626 20.7467065102 -0.178900485039 0.0771164345627 -0.100666190451 11.6405705097 21.4878590953 21.4360835316 -10.5349263988 10.5496304279 -0.0500642806224 10.5502727048 10.5507192208
3029 33319 0 0 0 5.8427988418 4.85381573947 20.6589875246 -0.180090571161 0.0767236436799 -0.146050113634 11.6429084273 21.4811478434 21.4488409487 -10.5285626088 10.5496220417 -0.0500651907933 10.5502720717 10.5507274051
3030 33330 0 0 0 5.66550416375 5.64765886836 21.0580296448 -0.181176941761 0.076109371774 -0.135883477122 11.6481527529 21.4932307957 21.4450233528 -10.5038609873 10.5495993455 -0.0500660231988 10.5502739911 10.5507451116
3031 33341 0 0 0 5.90222544661 5.36625290154 21.1951861635 -0.181537855795 0.109395549104 -0.124551443158 11.6507747923 21.4957111724 21.4452439281 -10.5151724843 10.5495979821 -0.0500691558254 10.5502816537 10.5507490676
3032 33352 0 0 0 5.83240990182 5.61805929179 21.6589861716 -0.180761507504 0.0992662492419 -0.0762494437799 11.6546151019 21.5047326157 21.4414019054 -10.4960462499 10.5495843596 -0.0500716852764 10.5502890683 10.5507600712
3033 33363 0 0 0 5.75426422176 5.97384404167 21.4611064721 -0.177758493327 0.102117486995 -0.0685726677838 11.6500202857 21.4872204192 21.4546204925 -10.4987154644 10.5495969887 -0.0500708551015 10.5502851516 10.5507488464
3034 33374 0 0 0 5.86182698334 5.947915784 21.509144771 -0.171140604245 0.0791063404372 -0.116017929735 11.6474376395 21.4672496085 21.469874485 -10.4934677473 10.5495969008 -0.0500677653901 10.5502784682 10.550744025
3035 33385 0 0 0 5.65317701262 6.49061687744 21.7770572614 -0.166734043867 0.0995583496084 -0.104868673605 11.6536519799 21.4742778915 21.465492668 -10.4856594841 10.5495805212 -0.0500682167382 10.5502846246 10.5507565589
3036 33396 0 0 0 5.40220428072 6.25725161841 21.8529605863 -0.175031625074 0.117384366876 -0.097845336597 11.6464371151 21.4929409503 21.4510125656 -10.4722274892 10.5495848887 -0.0500671451881 10.5502712875 10.5507522598
3037 33407 0 0 0 5.53589005998 6.22832691483 22.1306372903 -0.169725818782 0.0941454844508 -0.107676551215 11.6417762752 21.473772109 21.4639081358 -10.4837169094 10.549590831 -0.050062658145 10.5502576702 10.5507435466
3038 33418 0 0 0 5.34204403598 6.56334186599 21.7449596153 -0.169992564255 0.116424173485 -0.126260564041 11.642799029 21.4789993369 21.4610486647 -10.4941572233 10.5495979594 -0.0500681294644 10.5502710619 10.550741812
3039 33429 0 0 0 5.18834521222 6.64122474073 21.7694316178 -0.181368196071 0.0954559369699 -0.152132666834 11.6506722127 21.4754675175 21.4681768983 -10.4986845766 10.5495911103 -0.0500722386519 10.5502893334 10.5507527251
3040 33440 0 0 0 5.23003571019 6.72696536333 21.3757333093 -0.186719246132 0.0784887737032 -0.163324802707 11.649701129 21.4708277423 21.4697831948 -10.4966795489 10.5495923606 -0.0500734811564 10.5502967233 10.5507504674
3041 33451 0 0 0 5.54218776859 6.44409891231 21.5038390685 -0.190935860133 0.0614424623941 -0.16087605446 11.6459461037 21.4628533766 21.4736070985 -10.503161222 10.5496036477 -0.0500684056162 10.5502832019 10.5507414767
3042 33462 0 0 0 5.68390152704 6.65724755052 21.6153061774 -0.182248554396 0.0266555716984 -0.167290592944 11.6375961917 21.4462785153 21.4747050601 -10.5280636883 10.5496266122 -0.0500699456916 10.5502892608 10.5507181297
3043 33473 0 0 0 5.95106644924 6.94949236085 21.6508827406 -0.17497950242 -6.59260606117e-05 -0.120211083521 11.6424048563 21.4573911756 21.4624238942 -10.5379413774 10.5496253631 -0.0500759040083 10.5503086882 10.5507212473
3044 33484 0 0 0 6.09975703064 6.11184413899 21.5376373134 -0.177457693522 0.0213456877926 -0.116603801115 11.6395803747 21.4713916424 21.4498098732 -10.5312774266 10.5496270781 -0.0500677829834 10.5502828093 10.5507194963
3045 33495 0 0 0 5.92160907866 6.35004448404 21.8765073272 -0.170152543459 0.0249077104142 -0.11445986396 11.6380518241 21.4887770317 21.4286144514 -10.5464767918 10.5496271494 -0.050071206433 10.5502914522 10.5507170419
3046 33506 0 0 0 5.84734956386 6.50231407099 22.1260092073 -0.179097392806 0.0357301303684 -0.118847848872 11.6455289215 21.4940353986 21.4282405003 -10.5439421881 10.5496230615 -0.0500692373783 10.5502927627 10.5507262518
3047 33517 0 0 0 5.46947270364 6.90412654058 22.4083659777 -0.182715581474 0.0309766061705 -0.148593217368 11.6500820851 21.5052482906 21.4209145961 -10.539691729 10.5496036663 -0.0500759395821 10.5503132822 10.5507408514
3048 33528 0 0 0 5.395801915 6.8321251009 22.1398853284 -0.176155969452 0.0417908493375 -0.142675742461 11.6498502143 21.5053102978 21.4287980854 -10.5149956865 10.5495952574 -0.0500778188098 10.5503104443 10.5507469056
3049 33539 0 0 0 5.14771138201 7.09846925415 22.3597569331 -0.181045754948 0.0434685596817 -0.151299366124 11.648466414 21.5062269861 21.4336100291 -10.4979586483 10.5495864905 -0.0500739494573 10.5502944085 10.55075308
3050 33550 0 0 0 5.331333451 6.97126471862 22.1850310308 -0.185001087718 0.0118120360465 -0.139371973696 11.6477802072 21.5011677944 21.4344870476 -10.5060002071 10.5496017493 -0.0500723162535 10.5502933448 10.5507433561
3051 33561 0 0 0 5.34349445416 7.08437289976 21.9164882643 -0.18170156473 -0.00331408120926 -0.151675554679 11.6398164255 21.5068423851 21.4227070307 -10.5240602417 10.5496078417 -0.0500742657801 10.5502930285 10.5507339555
3052 33572 0 0 0 5.24838688382 7.25863016174 21.7987682721 -0.179723905124 0.0106217991041 -0.178280880263 11.6373083071 21.5083230131 21.4206689308 -10.5159235789 10.5496074495 -0.0500708241088 10.550282111 10.5507314416
3053 33583 0 0 0 4.98917603 7.58537846888 21.8099077951 -0.178402516835 0.0194378248208 -0.167496299128 11.6327840833 21.498273215 21.4260528276 -10.509888635 10.5496067943 -0.0500699277304 10.5502797046 10.5507264747
3054 33594 0 0 0 4.85243558115 7.7614151982 21.4077029268 -0.177598983392 0.0484197448043 -0.114878886521 11.637293898 21.5064401653 21.4189179253 -10.5046553264 10.5495874125 -0.0500701403215 10.5502856381 10.5507397113
3055 33605 0 0 0 5.05655261667 7.477269531 21.1094186438 -0.17751292553 0.0641148161581 -0.12242337721 11.6437917673 21.5021362161 21.4260022574 -10.522973533 10.5495927259 -0.050071782556 10.5502926642 10.550742546
3056 33616 0 0 0 4.98091056145 7.50939585316 21.0582012489 -0.171368370658 0.0416481961002 -0.108203767686 11.6397344581 21.5075863556 21.4100043264 -10.5325772555 10.5496008352 -0.0500710773762 10.5502950816 10.5507312325
3057 33627 0 0 0 5.03240850547 7.12382101497 20.966356533 -0.169893032968 0.0323681467906 -0.0946075961301 11.6314315929 21.4816156002 21.434205503 -10.5196377446 10.549607086 -0.0500656470863 10.5502729424 10.550721727
3058 33638 0 0 0 4.99164528197 6.51595104031 20.584462944 -0.182323347918 0.0543336504343 -0.0964617137501 11.6385689499 21.4864041786 21.4366875319 -10.515129366 10.5495898483 -0.0500656355756 10.5502773752 10.5507391088
3059 33649 0 0 0 4.87782848491 6.41066806151 20.0313943128 -0.171024423221 0.0687409527977 -0.0975826396483 11.6366542324 21.5017652204 21.4190302374 -10.5183092263 10.5495837362 -0.0500630945867 10.5502679293 10.5507394607
3060 33660 0 0 0 4.99278988078 6.13529876017 19.5078701491 -0.174155459378 0.0726358086847 -0.0847486768513 11.6348058429 21.5129032653 21.4057886406 -10.5189189539 10.5495839779 -0.0500648443995 10.5502736406 10.5507377642
3061 33671 0 0 0 5.19395067405 5.464173449 19.5037140556 -0.180678964538 0.0620313799435 -0.0760977848378 11.637301736 21.5051229756 21.41852613 -10.5117288033 10.5495839687 -0.0500636943899 10.5502697706 10.5507416783
3062 33682 0 0 0 5.09288255492 5.11409172015 19.2684270251 -0.18920139465 0.0627080378796 -0.0965541866498 11.6410608728 21.4931050534 21.4349507953 -10.5138645857 10.5495810316 -0.0500631386001 10.5502698758 10.5507480633
